chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
4	13	13	NKO	βιβλία	biblia	G0975	N-APN	βιβλίον	scroll	books	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	14	NKO	μάλιστα	malista	G3122	ADV	μάλιστα	especially	especially	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	15	NKO	τὰς	tas	G3588	T-APF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	13	16	NKO	μεμβράνας.¶	membranas	G3200	N-APF	μεμβράνα	parchment	parchments.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	1	NKO	Ἀλέξανδρος	Alexandros	G0223J	N-NSM-P	Ἀλέξανδρος	Alexander	Alexander	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	2	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	3	NKO	χαλκεὺς	chalkeus	G5471	N-NSM	χαλκεύς	coppersmith	coppersmith	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	4	NKO	πολλά	polla	G4183	A-APN	πολύς	much	great	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	5	NKO	μοι	moi	G3165	P-1DS	ἐγώ	I/we	to me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	6	NKO	κακὰ	kaka	G2556H	A-APN	κακός	evil/harm	harm	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	7	NKO	ἐνεδείξατο·	enedeixato	G1731	V-AMI-3S	ἐνδείκνυμι	to show	did;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	8	N(k)O	ἀποδώσει	apodōsei	G0591	V-FAI-3S	ἀποδίδωμι	to pay	Will render	NA28+NA27+Tyn+SBL+WH+Treg	
4	14	9	NKO	αὐτῷ	autō	G0846	P-DSM	αὐτός	he/she/it/self	to him	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	10	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	11	NKO	κύριος	kurios	G2962G	N-NSM-T	κύριος	lord	Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	12	NKO	κατὰ	kata	G2596	PREP	κατά	according to	according to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	13	NKO	τὰ	ta	G3588	T-APN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	14	14	NKO	ἔργα	erga	G2041	N-APN	ἔργον	work	deeds	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
