chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
16	19	22	NKO	ἀγορὰν	agoran	G0058	N-ASF	ἀγορά	marketplace	marketplace	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	23	NKO	ἐπὶ	epi	G1909	PREP	ἐπί	upon/to/against	before	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	24	NKO	τοὺς	tous	G3588	T-APM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	25	NKO	ἄρχοντας,	archontas	G0758	N-APM	ἄρχων	ruler	rulers,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	1	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	2	NKO	προσαγαγόντες	prosagagontes	G4317	V-2AAP-NPM	προσάγω	to bring near	having brought up	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	3	NKO	αὐτοὺς	autous	G0846	P-APM	αὐτός	he/she/it/self	them	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	4	NKO	τοῖς	tois	G3588	T-DPM	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	5	NKO	στρατηγοῖς	stratēgois	G4755	N-DPM	στρατηγός	officer/magistrate	magistrates	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	6	NKO	εἶπαν·	eipan	G2036	V-2AAI-3P	ἔπω, ἐρῶ, εἶπον	to say	they said;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	7	NKO	οὗτοι	houtoi	G3778	D-NPM	οὗτος	this/he/she/it	These	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	8	NKO	οἱ	hoi	G3588	T-NPM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	9	NKO	ἄνθρωποι	anthrōpoi	G0444	N-NPM	ἄνθρωπος	a human	men	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	10	NKO	ἐκταράσσουσιν	ektarassousin	G1613	V-PAI-3P	ἐκταράσσω	to disturb greatly	exceedingly trouble	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	11	NKO	ἡμῶν	hēmōn	G3165	P-1GP	ἐγώ	I/we	of us	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	12	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	13	NKO	πόλιν	polin	G4172	N-ASF	πόλις	city	city	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	14	NKO	Ἰουδαῖοι	Ioudaioi	G2453	N-NPM-PG	Ἰουδαῖος	Jewish	Jews	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	20	15	NKO	ὑπάρχοντες·	huparchontes	G5225	V-PAP-NPM	ὑπάρχω	to be	being;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	21	1	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	21	2	NKO	καταγγέλλουσιν	katangellousin	G2605	V-PAI-3P	καταγγέλλω	to proclaim	preach	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	21	3	NKO	ἔθη	ethē	G1485	N-APN	ἔθος	custom	customs	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	21	4	NKO	ἃ	ha	G3739	R-APN	ὅς, ἥ	which	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	21	5	NKO	οὐκ	ouk	G3756	PRT-N	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	21	6	NKO	ἔξεστιν	exestin	G1832	V-PAI-3S	ἔξεστι, ἐξόν	it is permitted	it is lawful	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
