chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
6	44	18	NKO	σταφυλὴν	staphulēn	G4718	N-ASF	σταφυλή	grapes	grapes	NA28+NA27+Tyn+SBL+WH+Treg+TR»1+Byz»1	
6	44	19	NKO	τρυγῶσιν.¶	trugōsin	G5166	V-PAI-3P	τρυγάω	to harvest	gather they.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	1	NKO	Ὁ	Ho	G3588	T-NSM	ὁ	the/this/who	The	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	2	NKO	ἀγαθὸς	agathos	G0018	A-NSM	ἀγαθός	good-doer	good	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	3	NKO	ἄνθρωπος	anthrōpos	G0444	N-NSM	ἄνθρωπος	a human	man	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	4	NKO	ἐκ	ek	G1537	PREP	ἐκ	out from	out of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	5	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	6	NKO	ἀγαθοῦ	agathou	G0018	A-GSM	ἀγαθός	good-doer	good	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	7	NKO	θησαυροῦ	thēsaurou	G2344	N-GSM	θησαυρός	treasure	treasure	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	8	NKO	τῆς	tēs	G3588	T-GSF	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	9	NKO	καρδίας	kardias	G2588	N-GSF	καρδία	heart	[his] heart	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	10	ko	αὐτοῦ	autou	G0846	P-GSM	αὐτός	he/she/it/self	of him	SBL+Treg+TR+Byz	
6	45	11	NKO	προφέρει	propherei	G4393	V-PAI-3S	προφέρω	to bring out	brings forth	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	12	NKO	τὸ	to	G3588	T-ASN	ὁ	the/this/who	that which [is]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	45	13	NKO	ἀγαθόν,	agathon	G0018	A-ASN	ἀγαθός	good-doer	good,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
