chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
9	23	5	NKO	εἰς	eis	G1519	PREP	εἰς	toward	into	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	6	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	7	NKO	οἰκίαν	oikian	G3614G	N-ASF	οἰκία	home	house	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	8	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	9	NKO	ἄρχοντος	archontos	G0758	N-GSM	ἄρχων	ruler	ruler	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	10	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	11	NKO	ἰδὼν	idōn	G1492H	V-2AAP-NSM	εἴδω	to perceive	having seen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	12	NKO	τοὺς	tous	G3588	T-APM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	13	NKO	αὐλητὰς	aulētas	G0834	N-APM	αὐλητής	flute player	flute players	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	14	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	15	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	16	NKO	ὄχλον	ochlon	G3793	N-ASM	ὄχλος	crowd	crowd	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	23	17	NKO	θορυβούμενον	thoruboumenon	G2350	V-PPP-ASM	θορυβέω	to make commotion	making a commotion	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	24	1	N(k)O	ἔλεγεν	elegen	G3004G	V-IAI-3S	λέγω	to speak	He was saying	NA28+NA27+Tyn+SBL+WH+Treg	
9	24	2	k	αὐτοῖς·	autois	G0846	P-DPM	αὐτός	he/she/it/self	to them:	TR+Byz	
9	24	3	NKO	ἀναχωρεῖτε,	anachōreite	G0402	V-PAM-2P	ἀναχωρέω	to leave	do go away,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	24	4	NKO	οὐ	ou	G3756	PRT-N	οὐ	no	Not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	24	5	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
